"Time (CET/CEST)","Day-ahead Total Load Forecast [MW] - Germany (DE)","Actual Total Load [MW] - Germany (DE)"
"05.01.2018 12:15 - 05.01.2018 12:30","67008","71964"
"05.01.2018 12:30 - 05.01.2018 12:45","66609","71718"
"05.01.2018 12:45 - 05.01.2018 13:00","66740","71088"
"05.01.2018 13:00 - 05.01.2018 13:15","66740","70944"
"05.01.2018 13:15 - 05.01.2018 13:30","66509","70250"
"05.01.2018 13:30 - 05.01.2018 13:45","65910","69640"
"05.01.2018 13:45 - 05.01.2018 14:00","65515","69026"
"05.01.2018 14:00 - 05.01.2018 14:15","65293","68681"
"05.01.2018 14:15 - 05.01.2018 14:30","64684","68442"
"05.01.2018 14:30 - 05.01.2018 14:45","64643","67918"
"05.01.2018 14:45 - 05.01.2018 15:00","64656","67274"
"05.01.2018 15:00 - 05.01.2018 15:15","64649","67223"
"05.01.2018 15:15 - 05.01.2018 15:30","64195","66856"
"05.01.2018 15:30 - 05.01.2018 15:45","64174","66666"
"05.01.2018 15:45 - 05.01.2018 16:00","64097","66247"
"05.01.2018 16:00 - 05.01.2018 16:15","64755","66586"
"05.01.2018 16:15 - 05.01.2018 16:30","65041","66741"
"05.01.2018 16:30 - 05.01.2018 16:45","65466","67517"
"05.01.2018 16:45 - 05.01.2018 17:00","66503","68380"
"05.01.2018 17:00 - 05.01.2018 17:15","67698","69161"
"05.01.2018 17:15 - 05.01.2018 17:30","68125","69382"
"05.01.2018 17:30 - 05.01.2018 17:45","68427","69473"
"05.01.2018 17:45 - 05.01.2018 18:00","68641","69627"
"05.01.2018 18:00 - 05.01.2018 18:15","68274","69087"
"05.01.2018 18:15 - 05.01.2018 18:30","68317","69086"
"05.01.2018 18:30 - 05.01.2018 18:45","67990","69039"
"05.01.2018 18:45 - 05.01.2018 19:00","67368","68507"
"05.01.2018 19:00 - 05.01.2018 19:15","66978","68087"
"05.01.2018 19:15 - 05.01.2018 19:30","66337","66837"
"05.01.2018 19:30 - 05.01.2018 19:45","65729","66223"
"05.01.2018 19:45 - 05.01.2018 20:00","64962","65317"
"05.01.2018 20:00 - 05.01.2018 20:15","63692","64315"
"05.01.2018 20:15 - 05.01.2018 20:30","62122","62995"
"05.01.2018 20:30 - 05.01.2018 20:45","61614","61791"
"05.01.2018 20:45 - 05.01.2018 21:00","60767","60705"
"05.01.2018 21:00 - 05.01.2018 21:15","59498","59926"
"05.01.2018 21:15 - 05.01.2018 21:30","59084","59113"
"05.01.2018 21:30 - 05.01.2018 21:45","59294","58779"
"05.01.2018 21:45 - 05.01.2018 22:00","58278","57950"
"05.01.2018 22:00 - 05.01.2018 22:15","58473","58154"
"05.01.2018 22:15 - 05.01.2018 22:30","57197","57635"
"05.01.2018 22:30 - 05.01.2018 22:45","56689","56804"
"05.01.2018 22:45 - 05.01.2018 23:00","55448","55878"
"05.01.2018 23:00 - 05.01.2018 23:15","54491","55152"
"05.01.2018 23:15 - 05.01.2018 23:30","53296","54251"
"05.01.2018 23:30 - 05.01.2018 23:45","52227","53182"
"05.01.2018 23:45 - 06.01.2018 00:00","51263","52282"
"06.01.2018 00:00 - 06.01.2018 00:15","48406","51557"
"06.01.2018 00:15 - 06.01.2018 00:30","47882","50595"
"06.01.2018 00:30 - 06.01.2018 00:45","47474","49862"
"06.01.2018 00:45 - 06.01.2018 01:00","46914","49214"
"06.01.2018 01:00 - 06.01.2018 01:15","46304","48599"
"06.01.2018 01:15 - 06.01.2018 01:30","46038","48036"
"06.01.2018 01:30 - 06.01.2018 01:45","45656","47720"
"06.01.2018 01:45 - 06.01.2018 02:00","45465","47399"
"06.01.2018 02:00 - 06.01.2018 02:15","45102","46903"
"06.01.2018 02:15 - 06.01.2018 02:30","44842","46791"
"06.01.2018 02:30 - 06.01.2018 02:45","44698","46462"
"06.01.2018 02:45 - 06.01.2018 03:00","44673","46592"
"06.01.2018 03:00 - 06.01.2018 03:15","44504","46692"
"06.01.2018 03:15 - 06.01.2018 03:30","44413","46495"
"06.01.2018 03:30 - 06.01.2018 03:45","44390","46484"
"06.01.2018 03:45 - 06.01.2018 04:00","44391","46384"
"06.01.2018 04:00 - 06.01.2018 04:15","44373","46714"
"06.01.2018 04:15 - 06.01.2018 04:30","44354","46636"
"06.01.2018 04:30 - 06.01.2018 04:45","44388","46797"
"06.01.2018 04:45 - 06.01.2018 05:00","44355","46718"
"06.01.2018 05:00 - 06.01.2018 05:15","44518","47028"
"06.01.2018 05:15 - 06.01.2018 05:30","44159","46766"
"06.01.2018 05:30 - 06.01.2018 05:45","44071","46399"
"06.01.2018 05:45 - 06.01.2018 06:00","43697","46098"
"06.01.2018 06:00 - 06.01.2018 06:15","43269","46149"
"06.01.2018 06:15 - 06.01.2018 06:30","43909","46558"
"06.01.2018 06:30 - 06.01.2018 06:45","43892","46947"
"06.01.2018 06:45 - 06.01.2018 07:00","44406","47618"
"06.01.2018 07:00 - 06.01.2018 07:15","44964","48888"
"06.01.2018 07:15 - 06.01.2018 07:30","45705","49419"
"06.01.2018 07:30 - 06.01.2018 07:45","48174","49767"
"06.01.2018 07:45 - 06.01.2018 08:00","48812","50441"
"06.01.2018 08:00 - 06.01.2018 08:15","49782","51501"
"06.01.2018 08:15 - 06.01.2018 08:30","50230","52002"
"06.01.2018 08:30 - 06.01.2018 08:45","50839","52656"
"06.01.2018 08:45 - 06.01.2018 09:00","51398","53372"
"06.01.2018 09:00 - 06.01.2018 09:15","52276","54252"
"06.01.2018 09:15 - 06.01.2018 09:30","52867","55250"
"06.01.2018 09:30 - 06.01.2018 09:45","53196","55829"
"06.01.2018 09:45 - 06.01.2018 10:00","53452","56252"
"06.01.2018 10:00 - 06.01.2018 10:15","53934","56865"
"06.01.2018 10:15 - 06.01.2018 10:30","54305","57166"
"06.01.2018 10:30 - 06.01.2018 10:45","54559","57447"
"06.01.2018 10:45 - 06.01.2018 11:00","55219","57772"
"06.01.2018 11:00 - 06.01.2018 11:15","55377","58367"
"06.01.2018 11:15 - 06.01.2018 11:30","55755","58814"
"06.01.2018 11:30 - 06.01.2018 11:45","56373","59507"
"06.01.2018 11:45 - 06.01.2018 12:00","56492","59430"
"06.01.2018 12:00 - 06.01.2018 12:15","55799","59264"
"06.01.2018 12:15 - 06.01.2018 12:30","55932","59222"
"06.01.2018 12:30 - 06.01.2018 12:45","55447","58719"
"06.01.2018 12:45 - 06.01.2018 13:00","55205","58395"
"06.01.2018 13:00 - 06.01.2018 13:15","55251","58017"
"06.01.2018 13:15 - 06.01.2018 13:30","54414","57644"
"06.01.2018 13:30 - 06.01.2018 13:45","54427","57242"
"06.01.2018 13:45 - 06.01.2018 14:00","53599","56621"
"06.01.2018 14:00 - 06.01.2018 14:15","53553","55941"
"06.01.2018 14:15 - 06.01.2018 14:30","52910","55840"
"06.01.2018 14:30 - 06.01.2018 14:45","53215","55834"
"06.01.2018 14:45 - 06.01.2018 15:00","53448","55471"
"06.01.2018 15:00 - 06.01.2018 15:15","53757","55372"
"06.01.2018 15:15 - 06.01.2018 15:30","53040","55452"
"06.01.2018 15:30 - 06.01.2018 15:45","53170","55675"
"06.01.2018 15:45 - 06.01.2018 16:00","53068","55815"
"06.01.2018 16:00 - 06.01.2018 16:15","53915","56191"
"06.01.2018 16:15 - 06.01.2018 16:30","54360","56700"
"06.01.2018 16:30 - 06.01.2018 16:45","55120","57869"
"06.01.2018 16:45 - 06.01.2018 17:00","55586","58902"
"06.01.2018 17:00 - 06.01.2018 17:15","57275","60109"
"06.01.2018 17:15 - 06.01.2018 17:30","57960","60565"
"06.01.2018 17:30 - 06.01.2018 17:45","58792","61087"
"06.01.2018 17:45 - 06.01.2018 18:00","58793","61572"
"06.01.2018 18:00 - 06.01.2018 18:15","58852","62079"
"06.01.2018 18:15 - 06.01.2018 18:30","59041","61997"
"06.01.2018 18:30 - 06.01.2018 18:45","58829","61862"
"06.01.2018 18:45 - 06.01.2018 19:00","58563","61650"
"06.01.2018 19:00 - 06.01.2018 19:15","58397","61329"
"06.01.2018 19:15 - 06.01.2018 19:30","57959","60707"
"06.01.2018 19:30 - 06.01.2018 19:45","57427","59964"
"06.01.2018 19:45 - 06.01.2018 20:00","56833","59135"
"06.01.2018 20:00 - 06.01.2018 20:15","55809","58272"
"06.01.2018 20:15 - 06.01.2018 20:30","54819","56853"
"06.01.2018 20:30 - 06.01.2018 20:45","53775","55925"
"06.01.2018 20:45 - 06.01.2018 21:00","53343","55529"
"06.01.2018 21:00 - 06.01.2018 21:15","52479","55147"
"06.01.2018 21:15 - 06.01.2018 21:30","52138","54416"
"06.01.2018 21:30 - 06.01.2018 21:45","52422","53980"
"06.01.2018 21:45 - 06.01.2018 22:00","51870","53542"
"06.01.2018 22:00 - 06.01.2018 22:15","52553","54519"
"06.01.2018 22:15 - 06.01.2018 22:30","52021","53998"
"06.01.2018 22:30 - 06.01.2018 22:45","51498","53333"
"06.01.2018 22:45 - 06.01.2018 23:00","50677","52351"
"06.01.2018 23:00 - 06.01.2018 23:15","49724","51652"
"06.01.2018 23:15 - 06.01.2018 23:30","48956","50603"
"06.01.2018 23:30 - 06.01.2018 23:45","48152","49740"
"06.01.2018 23:45 - 07.01.2018 00:00","47489","48757"
"07.01.2018 00:00 - 07.01.2018 00:15","46477","47751"
"07.01.2018 00:15 - 07.01.2018 00:30","45914","46773"
"07.01.2018 00:30 - 07.01.2018 00:45","45515","46209"
"07.01.2018 00:45 - 07.01.2018 01:00","45034","45827"
"07.01.2018 01:00 - 07.01.2018 01:15","44499","45475"
"07.01.2018 01:15 - 07.01.2018 01:30","44180","44695"
"07.01.2018 01:30 - 07.01.2018 01:45","43853","44236"
"07.01.2018 01:45 - 07.01.2018 02:00","43679","44193"
"07.01.2018 02:00 - 07.01.2018 02:15","43466","44070"
"07.01.2018 02:15 - 07.01.2018 02:30","43240","43817"
"07.01.2018 02:30 - 07.01.2018 02:45","43093","43644"
"07.01.2018 02:45 - 07.01.2018 03:00","42995","43552"
"07.01.2018 03:00 - 07.01.2018 03:15","42987","43499"
"07.01.2018 03:15 - 07.01.2018 03:30","42876","43496"
"07.01.2018 03:30 - 07.01.2018 03:45","42873","43453"
"07.01.2018 03:45 - 07.01.2018 04:00","42826","43531"
"07.01.2018 04:00 - 07.01.2018 04:15","42853","43605"
"07.01.2018 04:15 - 07.01.2018 04:30","42808","43789"
"07.01.2018 04:30 - 07.01.2018 04:45","42825","43689"
"07.01.2018 04:45 - 07.01.2018 05:00","42739","43465"
"07.01.2018 05:00 - 07.01.2018 05:15","42819","43557"
"07.01.2018 05:15 - 07.01.2018 05:30","42343","43256"
"07.01.2018 05:30 - 07.01.2018 05:45","42263","43046"
"07.01.2018 05:45 - 07.01.2018 06:00","41933","42701"
"07.01.2018 06:00 - 07.01.2018 06:15","41214","42176"
"07.01.2018 06:15 - 07.01.2018 06:30","41595","42241"
"07.01.2018 06:30 - 07.01.2018 06:45","41693","42363"
"07.01.2018 06:45 - 07.01.2018 07:00","42037","42576"
"07.01.2018 07:00 - 07.01.2018 07:15","42382","43455"
"07.01.2018 07:15 - 07.01.2018 07:30","42919","43966"
"07.01.2018 07:30 - 07.01.2018 07:45","43896","44661"
"07.01.2018 07:45 - 07.01.2018 08:00","44698","45453"
"07.01.2018 08:00 - 07.01.2018 08:15","45366","46572"
"07.01.2018 08:15 - 07.01.2018 08:30","45781","47154"
"07.01.2018 08:30 - 07.01.2018 08:45","46670","47839"
"07.01.2018 08:45 - 07.01.2018 09:00","47271","48815"
"07.01.2018 09:00 - 07.01.2018 09:15","48270","49951"
"07.01.2018 09:15 - 07.01.2018 09:30","49108","51111"
"07.01.2018 09:30 - 07.01.2018 09:45","49593","51840"
"07.01.2018 09:45 - 07.01.2018 10:00","49950","52894"
"07.01.2018 10:00 - 07.01.2018 10:15","50560","53382"
"07.01.2018 10:15 - 07.01.2018 10:30","51022","53866"
"07.01.2018 10:30 - 07.01.2018 10:45","51407","54591"
"07.01.2018 10:45 - 07.01.2018 11:00","52222","55554"
"07.01.2018 11:00 - 07.01.2018 11:15","52600","56296"
"07.01.2018 11:15 - 07.01.2018 11:30","53315","57247"
"07.01.2018 11:30 - 07.01.2018 11:45","53995","57798"
"07.01.2018 11:45 - 07.01.2018 12:00","54165","57961"
"07.01.2018 12:00 - 07.01.2018 12:15","53742","57829"
"07.01.2018 12:15 - 07.01.2018 12:30","53990","57538"
"07.01.2018 12:30 - 07.01.2018 12:45","53494","57329"
"07.01.2018 12:45 - 07.01.2018 13:00","53166","56939"
"07.01.2018 13:00 - 07.01.2018 13:15","52944","56858"
"07.01.2018 13:15 - 07.01.2018 13:30","52526","56196"
"07.01.2018 13:30 - 07.01.2018 13:45","52474","55985"
"07.01.2018 13:45 - 07.01.2018 14:00","51708","55258"
"07.01.2018 14:00 - 07.01.2018 14:15","51631","54849"
"07.01.2018 14:15 - 07.01.2018 14:30","51255","54323"
"07.01.2018 14:30 - 07.01.2018 14:45","51418","54272"
"07.01.2018 14:45 - 07.01.2018 15:00","51491","53910"
"07.01.2018 15:00 - 07.01.2018 15:15","51823","54256"
"07.01.2018 15:15 - 07.01.2018 15:30","51133","54042"
"07.01.2018 15:30 - 07.01.2018 15:45","51232","53876"
"07.01.2018 15:45 - 07.01.2018 16:00","51136","54200"
"07.01.2018 16:00 - 07.01.2018 16:15","51937","54859"
"07.01.2018 16:15 - 07.01.2018 16:30","52548","55298"
"07.01.2018 16:30 - 07.01.2018 16:45","53134","56545"
"07.01.2018 16:45 - 07.01.2018 17:00","53642","58274"
"07.01.2018 17:00 - 07.01.2018 17:15","55277","59688"
"07.01.2018 17:15 - 07.01.2018 17:30","56147","60501"
"07.01.2018 17:30 - 07.01.2018 17:45","57079","61252"
"07.01.2018 17:45 - 07.01.2018 18:00","57146","61550"
"07.01.2018 18:00 - 07.01.2018 18:15","57274","61860"
"07.01.2018 18:15 - 07.01.2018 18:30","57522","62234"
"07.01.2018 18:30 - 07.01.2018 18:45","57242","62306"
"07.01.2018 18:45 - 07.01.2018 19:00","57014","62040"
"07.01.2018 19:00 - 07.01.2018 19:15","56806","61482"
"07.01.2018 19:15 - 07.01.2018 19:30","56358","60822"
"07.01.2018 19:30 - 07.01.2018 19:45","55942","60209"
"07.01.2018 19:45 - 07.01.2018 20:00","55180","59401"
"07.01.2018 20:00 - 07.01.2018 20:15","54582","59160"
"07.01.2018 20:15 - 07.01.2018 20:30","53780","58091"
"07.01.2018 20:30 - 07.01.2018 20:45","52519","57409"
"07.01.2018 20:45 - 07.01.2018 21:00","52333","56868"
"07.01.2018 21:00 - 07.01.2018 21:15","51572","56616"
"07.01.2018 21:15 - 07.01.2018 21:30","51312","56174"
"07.01.2018 21:30 - 07.01.2018 21:45","51837","56075"
"07.01.2018 21:45 - 07.01.2018 22:00","51765","56051"
"07.01.2018 22:00 - 07.01.2018 22:15","52593","57100"
"07.01.2018 22:15 - 07.01.2018 22:30","52169","56456"
"07.01.2018 22:30 - 07.01.2018 22:45","51546","55600"
"07.01.2018 22:45 - 07.01.2018 23:00","50640","54658"
"07.01.2018 23:00 - 07.01.2018 23:15","49652","54287"
"07.01.2018 23:15 - 07.01.2018 23:30","48975","53345"
"07.01.2018 23:30 - 07.01.2018 23:45","48309","52142"
"07.01.2018 23:45 - 08.01.2018 00:00","47969","51424"
"08.01.2018 00:00 - 08.01.2018 00:15","47597","50390"
"08.01.2018 00:15 - 08.01.2018 00:30","47214","49849"
"08.01.2018 00:30 - 08.01.2018 00:45","46714","49528"
"08.01.2018 00:45 - 08.01.2018 01:00","46227","49245"
"08.01.2018 01:00 - 08.01.2018 01:15","45807","48374"
"08.01.2018 01:15 - 08.01.2018 01:30","45572","48201"
"08.01.2018 01:30 - 08.01.2018 01:45","45299","48105"
"08.01.2018 01:45 - 08.01.2018 02:00","45194","47841"
"08.01.2018 02:00 - 08.01.2018 02:15","44903","47777"
"08.01.2018 02:15 - 08.01.2018 02:30","44869","47620"
"08.01.2018 02:30 - 08.01.2018 02:45","44900","47831"
"08.01.2018 02:45 - 08.01.2018 03:00","44931","47688"
"08.01.2018 03:00 - 08.01.2018 03:15","44979","48132"
"08.01.2018 03:15 - 08.01.2018 03:30","45078","48111"
"08.01.2018 03:30 - 08.01.2018 03:45","45151","48501"
"08.01.2018 03:45 - 08.01.2018 04:00","45378","48608"
"08.01.2018 04:00 - 08.01.2018 04:15","45918","49081"
"08.01.2018 04:15 - 08.01.2018 04:30","46236","49314"
"08.01.2018 04:30 - 08.01.2018 04:45","46797","49935"
"08.01.2018 04:45 - 08.01.2018 05:00","47285","50681"
"08.01.2018 05:00 - 08.01.2018 05:15","48601","52475"
"08.01.2018 05:15 - 08.01.2018 05:30","49217","53301"
"08.01.2018 05:30 - 08.01.2018 05:45","50394","54779"
"08.01.2018 05:45 - 08.01.2018 06:00","51932","56362"
"08.01.2018 06:00 - 08.01.2018 06:15","54593","59396"
"08.01.2018 06:15 - 08.01.2018 06:30","56831","61781"
"08.01.2018 06:30 - 08.01.2018 06:45","58685","64222"
"08.01.2018 06:45 - 08.01.2018 07:00","60274","65682"
"08.01.2018 07:00 - 08.01.2018 07:15","62044","67917"
"08.01.2018 07:15 - 08.01.2018 07:30","62967","69338"
"08.01.2018 07:30 - 08.01.2018 07:45","63754","70610"
"08.01.2018 07:45 - 08.01.2018 08:00","64580","71655"
"08.01.2018 08:00 - 08.01.2018 08:15","65650","72736"
"08.01.2018 08:15 - 08.01.2018 08:30","65763","72936"
"08.01.2018 08:30 - 08.01.2018 08:45","65987","73206"
"08.01.2018 08:45 - 08.01.2018 09:00","66128","73461"
"08.01.2018 09:00 - 08.01.2018 09:15","66114","73175"
"08.01.2018 09:15 - 08.01.2018 09:30","66252","73238"
"08.01.2018 09:30 - 08.01.2018 09:45","66650","73778"
"08.01.2018 09:45 - 08.01.2018 10:00","66720","73769"
"08.01.2018 10:00 - 08.01.2018 10:15","66882","73833"
"08.01.2018 10:15 - 08.01.2018 10:30","67210","73822"
"08.01.2018 10:30 - 08.01.2018 10:45","67490","74010"
"08.01.2018 10:45 - 08.01.2018 11:00","67749","74284"
"08.01.2018 11:00 - 08.01.2018 11:15","67978","74259"
"08.01.2018 11:15 - 08.01.2018 11:30","68268","74529"
"08.01.2018 11:30 - 08.01.2018 11:45","68474","74734"
"08.01.2018 11:45 - 08.01.2018 12:00","68928","74677"
"08.01.2018 12:00 - 08.01.2018 12:15","68086","74343"
"08.01.2018 12:15 - 08.01.2018 12:30","68120","74340"
"08.01.2018 12:30 - 08.01.2018 12:45","68079","74269"
"08.01.2018 12:45 - 08.01.2018 13:00","68196","74278"
"08.01.2018 13:00 - 08.01.2018 13:15","68292","74323"
"08.01.2018 13:15 - 08.01.2018 13:30","67889","73943"
"08.01.2018 13:30 - 08.01.2018 13:45","67577","73471"
"08.01.2018 13:45 - 08.01.2018 14:00","67050","72985"
"08.01.2018 14:00 - 08.01.2018 14:15","66789","72556"
"08.01.2018 14:15 - 08.01.2018 14:30","66549","72512"
"08.01.2018 14:30 - 08.01.2018 14:45","66393","72449"
"08.01.2018 14:45 - 08.01.2018 15:00","65936","72412"
"08.01.2018 15:00 - 08.01.2018 15:15","64837","72540"
"08.01.2018 15:15 - 08.01.2018 15:30","66042","72171"
"08.01.2018 15:30 - 08.01.2018 15:45","65990","72063"
"08.01.2018 15:45 - 08.01.2018 16:00","65687","72033"
"08.01.2018 16:00 - 08.01.2018 16:15","65907","72345"
"08.01.2018 16:15 - 08.01.2018 16:30","65130","72738"
"08.01.2018 16:30 - 08.01.2018 16:45","63592","73640"
"08.01.2018 16:45 - 08.01.2018 17:00","64093","74765"
"08.01.2018 17:00 - 08.01.2018 17:15","64962","76275"
"08.01.2018 17:15 - 08.01.2018 17:30","65458","77124"
"08.01.2018 17:30 - 08.01.2018 17:45","65801","77405"
"08.01.2018 17:45 - 08.01.2018 18:00","65918","77715"
"08.01.2018 18:00 - 08.01.2018 18:15","65745","77217"
"08.01.2018 18:15 - 08.01.2018 18:30","65652","76848"
"08.01.2018 18:30 - 08.01.2018 18:45","65682","77028"
"08.01.2018 18:45 - 08.01.2018 19:00","65767","76810"
"08.01.2018 19:00 - 08.01.2018 19:15","65580","76005"
"08.01.2018 19:15 - 08.01.2018 19:30","65130","75221"
"08.01.2018 19:30 - 08.01.2018 19:45","64727","74820"
"08.01.2018 19:45 - 08.01.2018 20:00","64284","74094"
"08.01.2018 20:00 - 08.01.2018 20:15","63340","72278"
"08.01.2018 20:15 - 08.01.2018 20:30","62588","71030"
"08.01.2018 20:30 - 08.01.2018 20:45","61849","70228"
"08.01.2018 20:45 - 08.01.2018 21:00","61318","69234"
"08.01.2018 21:00 - 08.01.2018 21:15","60864","68324"
"08.01.2018 21:15 - 08.01.2018 21:30","60483","67488"
"08.01.2018 21:30 - 08.01.2018 21:45","60294","66810"
"08.01.2018 21:45 - 08.01.2018 22:00","59233","65701"
"08.01.2018 22:00 - 08.01.2018 22:15","59279","65605"
"08.01.2018 22:15 - 08.01.2018 22:30","58557","64974"
"08.01.2018 22:30 - 08.01.2018 22:45","57539","63761"
"08.01.2018 22:45 - 08.01.2018 23:00","56364","62623"
"08.01.2018 23:00 - 08.01.2018 23:15","54988","61327"
"08.01.2018 23:15 - 08.01.2018 23:30","54027","59992"
"08.01.2018 23:30 - 08.01.2018 23:45","53158","59127"
"08.01.2018 23:45 - 09.01.2018 00:00","52327","58034"
"09.01.2018 00:00 - 09.01.2018 00:15","51697","57510"
"09.01.2018 00:15 - 09.01.2018 00:30","51208","56862"
"09.01.2018 00:30 - 09.01.2018 00:45","50624","55990"
"09.01.2018 00:45 - 09.01.2018 01:00","50021","55553"
"09.01.2018 01:00 - 09.01.2018 01:15","49522","54849"
"09.01.2018 01:15 - 09.01.2018 01:30","49273","54586"
"09.01.2018 01:30 - 09.01.2018 01:45","48994","54459"
"09.01.2018 01:45 - 09.01.2018 02:00","48797","54350"
"09.01.2018 02:00 - 09.01.2018 02:15","48467","53665"
"09.01.2018 02:15 - 09.01.2018 02:30","48340","53582"
"09.01.2018 02:30 - 09.01.2018 02:45","48393","53867"
"09.01.2018 02:45 - 09.01.2018 03:00","48446","54150"
"09.01.2018 03:00 - 09.01.2018 03:15","48495","53949"
"09.01.2018 03:15 - 09.01.2018 03:30","48539","54225"
"09.01.2018 03:30 - 09.01.2018 03:45","48727","54382"
"09.01.2018 03:45 - 09.01.2018 04:00","48797","54694"
"09.01.2018 04:00 - 09.01.2018 04:15","49198","55324"
"09.01.2018 04:15 - 09.01.2018 04:30","49531","55695"
"09.01.2018 04:30 - 09.01.2018 04:45","49901","56440"
"09.01.2018 04:45 - 09.01.2018 05:00","50328","56832"
"09.01.2018 05:00 - 09.01.2018 05:15","51307","57794"
"09.01.2018 05:15 - 09.01.2018 05:30","51874","58528"
"09.01.2018 05:30 - 09.01.2018 05:45","52770","59689"
"09.01.2018 05:45 - 09.01.2018 06:00","53956","61291"
"09.01.2018 06:00 - 09.01.2018 06:15","56271","64277"
"09.01.2018 06:15 - 09.01.2018 06:30","58225","66154"
"09.01.2018 06:30 - 09.01.2018 06:45","59832","68224"
"09.01.2018 06:45 - 09.01.2018 07:00","61180","69907"
"09.01.2018 07:00 - 09.01.2018 07:15","62886","71794"
"09.01.2018 07:15 - 09.01.2018 07:30","63736","72952"
"09.01.2018 07:30 - 09.01.2018 07:45","64378","73871"
"09.01.2018 07:45 - 09.01.2018 08:00","65225","74743"
"09.01.2018 08:00 - 09.01.2018 08:15","66087","75372"
"09.01.2018 08:15 - 09.01.2018 08:30","66293","75451"
"09.01.2018 08:30 - 09.01.2018 08:45","66497","75426"
"09.01.2018 08:45 - 09.01.2018 09:00","66647","75343"
"09.01.2018 09:00 - 09.01.2018 09:15","66616","74787"
"09.01.2018 09:15 - 09.01.2018 09:30","66724","74693"
"09.01.2018 09:30 - 09.01.2018 09:45","66913","74732"
"09.01.2018 09:45 - 09.01.2018 10:00","67211","75048"
"09.01.2018 10:00 - 09.01.2018 10:15","67333","75112"
"09.01.2018 10:15 - 09.01.2018 10:30","67624","75035"
"09.01.2018 10:30 - 09.01.2018 10:45","67858","75134"
"09.01.2018 10:45 - 09.01.2018 11:00","68096","75085"
"09.01.2018 11:00 - 09.01.2018 11:15","68381","75184"
"09.01.2018 11:15 - 09.01.2018 11:30","68644","75298"
"09.01.2018 11:30 - 09.01.2018 11:45","68861","75167"
"09.01.2018 11:45 - 09.01.2018 12:00","68473","74973"
"09.01.2018 12:00 - 09.01.2018 12:15","68395","74718"
"09.01.2018 12:15 - 09.01.2018 12:30","68566","74795"
"09.01.2018 12:30 - 09.01.2018 12:45","68486","75052"
"09.01.2018 12:45 - 09.01.2018 13:00","68738","74947"
"09.01.2018 13:00 - 09.01.2018 13:15","68710","74841"
"09.01.2018 13:15 - 09.01.2018 13:30","68437","74623"
"09.01.2018 13:30 - 09.01.2018 13:45","68226","74189"
"09.01.2018 13:45 - 09.01.2018 14:00","67455","73346"
"09.01.2018 14:00 - 09.01.2018 14:15","67404","72994"
"09.01.2018 14:15 - 09.01.2018 14:30","67118","73068"
"09.01.2018 14:30 - 09.01.2018 14:45","67182","73139"
"09.01.2018 14:45 - 09.01.2018 15:00","67208","72806"
"09.01.2018 15:00 - 09.01.2018 15:15","67220","72656"
"09.01.2018 15:15 - 09.01.2018 15:30","66688","72485"
"09.01.2018 15:30 - 09.01.2018 15:45","66413","72381"
"09.01.2018 15:45 - 09.01.2018 16:00","66355","72155"
