Date;Start;End;Total (grid load) [MWh] Calculated resolutions;Residual load [MWh] Calculated resolutions;Hydro pumped storage [MWh] Calculated resolutions
Jan 17, 2023;12:00 AM;12:00 AM;198,623.25;182,605.25;9,153.5
Jan 18, 2023;12:00 AM;12:00 AM;199,151.25;195,123.25;198
Jan 19, 2023;12:00 AM;12:00 AM;209,841;159,389;3,813.5
Jan 20, 2023;12:00 AM;12:00 AM;205,255.25;154,098.25;274
Jan 21, 2023;12:00 AM;12:00 AM;182,720.25;132,052.25;12,741.5
Jan 22, 2023;12:00 AM;12:00 AM;170,078.25;135,982.25;6,862
Jan 23, 2023;12:00 AM;12:00 AM;204,231.25;164,252.25;5,343
Jan 24, 2023;12:00 AM;12:00 AM;202,423;174,093;4,960
Jan 25, 2023;12:00 AM;12:00 AM;201,779;190,071;5,340.25
Jan 26, 2023;12:00 AM;12:00 AM;205,303;203,874;2,458
Jan 27, 2023;12:00 AM;12:00 AM;202,968.25;179,006.25;7,516
Jan 28, 2023;12:00 AM;12:00 AM;178,824.25;133,642.25;7,030.5
Jan 29, 2023;12:00 AM;12:00 AM;166,148.75;142,407.75;6,761.5
Jan 30, 2023;12:00 AM;12:00 AM;200,980.5;157,763.5;7,051
Jan 31, 2023;12:00 AM;12:00 AM;198,131.5;128,756.5;7,073.75
Feb 1, 2023;12:00 AM;12:00 AM;195,215;123,801;8,509.75
Feb 2, 2023;12:00 AM;12:00 AM;192,233.5;132,615.5;5,252
Feb 3, 2023;12:00 AM;12:00 AM;190,885;136,547;8,336.75
Feb 4, 2023;12:00 AM;12:00 AM;168,941.5;96,546.5;13,252.5
Feb 5, 2023;12:00 AM;12:00 AM;161,077.5;123,819.5;12,453.75
Feb 6, 2023;12:00 AM;12:00 AM;196,176.25;183,603.25;1,173.75
Feb 7, 2023;12:00 AM;12:00 AM;193,174.25;176,983.25;3,604.75
Feb 8, 2023;12:00 AM;12:00 AM;195,744.75;190,415.75;1,733.75
Feb 9, 2023;12:00 AM;12:00 AM;196,291.75;164,544.75;3,436.25
Feb 10, 2023;12:00 AM;12:00 AM;195,263.75;183,707.75;926.75
Feb 11, 2023;12:00 AM;12:00 AM;169,605.75;137,204.75;3,350
Feb 12, 2023;12:00 AM;12:00 AM;158,859.5;123,750.5;12,367.75
Feb 13, 2023;12:00 AM;12:00 AM;192,270;181,075;2,949.5
Feb 14, 2023;12:00 AM;12:00 AM;190,099.75;165,551.75;977
Feb 15, 2023;12:00 AM;12:00 AM;186,070.25;182,506.25;11.25
Feb 16, 2023;12:00 AM;12:00 AM;188,131.75;182,222.75;0
Feb 17, 2023;12:00 AM;12:00 AM;187,907.25;159,081.25;1,169.25
Feb 18, 2023;12:00 AM;12:00 AM;156,702;92,048;24,155.75
Feb 19, 2023;12:00 AM;12:00 AM;145,784.75;92,036.75;20,018.5
Feb 20, 2023;12:00 AM;12:00 AM;180,962.5;147,416.5;14,045.5
Feb 21, 2023;12:00 AM;12:00 AM;174,674;127,025;12,850
Feb 22, 2023;12:00 AM;12:00 AM;176,419.5;164,149.5;784.75
Feb 23, 2023;12:00 AM;12:00 AM;177,833.25;158,965.25;0
Feb 24, 2023;12:00 AM;12:00 AM;175,129.25;163,856.25;944.25
Feb 25, 2023;12:00 AM;12:00 AM;155,815.5;100,482.5;20,084
Feb 26, 2023;12:00 AM;12:00 AM;156,130;113,352;20,512.5
Feb 27, 2023;12:00 AM;12:00 AM;185,560.25;152,759.25;164.25
Feb 28, 2023;12:00 AM;12:00 AM;182,627.75;176,258.75;8.5
Mar 1, 2023;12:00 AM;12:00 AM;193,589.5;187,592.5;0
Mar 2, 2023;12:00 AM;12:00 AM;187,305.5;181,984.5;0
Mar 3, 2023;12:00 AM;12:00 AM;181,839.75;171,019.75;0
Mar 4, 2023;12:00 AM;12:00 AM;156,023;116,706;12,839
Mar 5, 2023;12:00 AM;12:00 AM;149,360.75;115,783.75;9,861.75
Mar 6, 2023;12:00 AM;12:00 AM;181,529.75;172,926.75;15
Mar 7, 2023;12:00 AM;12:00 AM;182,020.75;155,264.75;2,566.75
Mar 8, 2023;12:00 AM;12:00 AM;180,574;144,986;4,480.5
Mar 9, 2023;12:00 AM;12:00 AM;177,354.5;137,811.5;5,521
Mar 10, 2023;12:00 AM;12:00 AM;174,129.5;140,772.5;1,293
Mar 11, 2023;12:00 AM;12:00 AM;156,182.75;84,525.75;8,964.25
Mar 12, 2023;12:00 AM;12:00 AM;145,997.75;129,921.75;24,257.25
Mar 13, 2023;12:00 AM;12:00 AM;176,500;137,771;14,172.75
Mar 14, 2023;12:00 AM;12:00 AM;182,389.75;146,630.75;7,347.5
Mar 15, 2023;12:00 AM;12:00 AM;181,739.5;118,234.5;2,508.5
Mar 16, 2023;12:00 AM;12:00 AM;177,291.75;154,097.75;4,459.5
Mar 17, 2023;12:00 AM;12:00 AM;172,086.25;106,452.25;9,980.25
Mar 18, 2023;12:00 AM;12:00 AM;146,311;93,583;6,678.5
Mar 19, 2023;12:00 AM;12:00 AM;135,779;117,400;2,687.75
Mar 20, 2023;12:00 AM;12:00 AM;169,826.5;152,371.5;0
Mar 21, 2023;12:00 AM;12:00 AM;168,563;152,080;202.5
Mar 22, 2023;12:00 AM;12:00 AM;165,336.25;151,399.25;4,743
Mar 23, 2023;12:00 AM;12:00 AM;167,160.5;155,196.5;6,830.75
Mar 24, 2023;12:00 AM;12:00 AM;166,873.75;155,248.75;11,775.75
Mar 25, 2023;12:00 AM;12:00 AM;147,393.25;96,480.25;29,756.25
Mar 26, 2023;12:00 AM;12:00 AM;132,044.25;104,542.25;8,219.75
Mar 27, 2023;12:00 AM;12:00 AM;178,413.75;115,904.75;820.75
Mar 28, 2023;12:00 AM;12:00 AM;184,042;119,115;292.25
Mar 29, 2023;12:00 AM;12:00 AM;183,619.75;175,011.75;45.5
Mar 30, 2023;12:00 AM;12:00 AM;181,109.75;164,742.75;1,794.25
Mar 31, 2023;12:00 AM;12:00 AM;173,787;142,815;9,133.75
Apr 1, 2023;12:00 AM;12:00 AM;147,722.25;92,852.25;23,240.5
Apr 2, 2023;12:00 AM;12:00 AM;140,146.75;90,058.75;19,986.25
Apr 3, 2023;12:00 AM;12:00 AM;176,983;105,659;5,396.25
Apr 4, 2023;12:00 AM;12:00 AM;174,573;103,310;5,101.5
Apr 5, 2023;12:00 AM;12:00 AM;173,344.25;135,487.25;6,305.75
Apr 6, 2023;12:00 AM;12:00 AM;171,774.75;128,102.75;7,303.5
Apr 7, 2023;12:00 AM;12:00 AM;164,628.5;139,925.5;4,559
Apr 8, 2023;12:00 AM;12:00 AM;150,889.25;143,879.25;3,912.75
Apr 9, 2023;12:00 AM;12:00 AM;134,349.5;125,302.5;11,682
Apr 10, 2023;12:00 AM;12:00 AM;129,662;106,915;18,244.75
Apr 11, 2023;12:00 AM;12:00 AM;171,479.5;150,770.5;5,473.5
Apr 12, 2023;12:00 AM;12:00 AM;168,065;146,897;3,278.25
Apr 13, 2023;12:00 AM;12:00 AM;178,422.75;157,246.75;13.5
Apr 14, 2023;12:00 AM;12:00 AM;182,422.75;136,023.75;1,954.5
Apr 15, 2023;12:00 AM;12:00 AM;152,622;138,803;4,690
Apr 16, 2023;12:00 AM;12:00 AM;136,221;118,947;4,271.75
Apr 17, 2023;12:00 AM;12:00 AM;167,005.25;105,551.25;6,295.5
Apr 18, 2023;12:00 AM;12:00 AM;170,519.25;134,649.25;1,647
Apr 19, 2023;12:00 AM;12:00 AM;172,982.75;144,916.75;2,284.75
Apr 20, 2023;12:00 AM;12:00 AM;165,949.5;152,714.5;758.5
Apr 21, 2023;12:00 AM;12:00 AM;154,566.25;140,705.25;4,788.5
Apr 22, 2023;12:00 AM;12:00 AM;128,790;103,901;10,097.5
Apr 23, 2023;12:00 AM;12:00 AM;120,820.75;78,241.75;11,570.75
Apr 24, 2023;12:00 AM;12:00 AM;162,078.25;129,247.25;5,214
Apr 25, 2023;12:00 AM;12:00 AM;163,802.25;116,722.25;3,370
Apr 26, 2023;12:00 AM;12:00 AM;163,283.25;121,046.25;180.25
Apr 27, 2023;12:00 AM;12:00 AM;162,066.25;151,953.25;1,588.75
Apr 28, 2023;12:00 AM;12:00 AM;162,765;133,556;1,545
Apr 29, 2023;12:00 AM;12:00 AM;132,900.5;119,009.5;6,734.75
Apr 30, 2023;12:00 AM;12:00 AM;119,498.75;81,307.75;21,390.25
May 1, 2023;12:00 AM;12:00 AM;125,011.75;92,365.75;11,324.75
May 2, 2023;12:00 AM;12:00 AM;161,109.25;136,180.25;1,677.75
May 3, 2023;12:00 AM;12:00 AM;155,742.5;114,012.5;4,725.5
May 4, 2023;12:00 AM;12:00 AM;151,611.5;126,335.5;4,182.25
May 5, 2023;12:00 AM;12:00 AM;150,839.25;133,761.25;142
May 6, 2023;12:00 AM;12:00 AM;127,855.25;111,495.25;4,750.5
May 7, 2023;12:00 AM;12:00 AM;118,159.5;87,134.5;11,150.5
May 8, 2023;12:00 AM;12:00 AM;154,820;129,991;630
May 9, 2023;12:00 AM;12:00 AM;151,794;119,494;5,184.75
May 10, 2023;12:00 AM;12:00 AM;162,301;116,341;1,554.75
May 11, 2023;12:00 AM;12:00 AM;158,817.5;126,079.5;0
May 12, 2023;12:00 AM;12:00 AM;156,988.75;126,905.75;364
May 13, 2023;12:00 AM;12:00 AM;132,240.25;110,716.25;10,125.5
May 14, 2023;12:00 AM;12:00 AM;124,388.75;101,847.75;11,883.25
May 15, 2023;12:00 AM;12:00 AM;158,424;142,089;448.75
May 16, 2023;12:00 AM;12:00 AM;158,806.5;136,213.5;9,138.25
May 17, 2023;12:00 AM;12:00 AM;160,901;85,666;10,853.25
May 18, 2023;12:00 AM;12:00 AM;130,026.75;81,658.75;10,393
May 19, 2023;12:00 AM;12:00 AM;148,218;135,986;11,578
May 20, 2023;12:00 AM;12:00 AM;128,282.75;109,261.75;19,378.75
May 21, 2023;12:00 AM;12:00 AM;117,123.5;94,581.5;24,039.75
May 22, 2023;12:00 AM;12:00 AM;150,845;137,504;4,850.75
May 23, 2023;12:00 AM;12:00 AM;154,089.25;134,259.25;2,107.5
May 24, 2023;12:00 AM;12:00 AM;156,904.75;126,132.75;961.75
May 25, 2023;12:00 AM;12:00 AM;150,864.25;115,711.25;8,994.75
May 26, 2023;12:00 AM;12:00 AM;147,370;100,332;10,701.5
May 27, 2023;12:00 AM;12:00 AM;122,487.25;73,153.25;13,129.5
May 28, 2023;12:00 AM;12:00 AM;111,833.25;91,682.25;20,812.75
May 29, 2023;12:00 AM;12:00 AM;115,201;92,863;22,081
May 30, 2023;12:00 AM;12:00 AM;146,971;110,520;3,553.25
May 31, 2023;12:00 AM;12:00 AM;149,493.75;129,108.75;5,238.5
Jun 1, 2023;12:00 AM;12:00 AM;147,738.75;135,351.75;4,334.5
Jun 2, 2023;12:00 AM;12:00 AM;144,816.5;120,023.5;4,908
Jun 3, 2023;12:00 AM;12:00 AM;121,576.25;94,849.25;13,521
Jun 4, 2023;12:00 AM;12:00 AM;114,646.25;100,733.25;17,631.5
Jun 5, 2023;12:00 AM;12:00 AM;150,526.25;140,091.25;447.25
Jun 6, 2023;12:00 AM;12:00 AM;152,142.75;144,069.75;0
Jun 7, 2023;12:00 AM;12:00 AM;151,714.75;141,140.75;350
Jun 8, 2023;12:00 AM;12:00 AM;118,193.75;106,398.75;661.5
Jun 9, 2023;12:00 AM;12:00 AM;140,068.25;124,904.25;3,734
Jun 10, 2023;12:00 AM;12:00 AM;119,975;102,365;11,238.75
Jun 11, 2023;12:00 AM;12:00 AM;115,679.5;89,087.5;23,033.25
Jun 12, 2023;12:00 AM;12:00 AM;151,031;123,429;2,169
Jun 13, 2023;12:00 AM;12:00 AM;146,919;129,251;6,974
Jun 14, 2023;12:00 AM;12:00 AM;146,604.75;132,488.75;1,340.25
Jun 15, 2023;12:00 AM;12:00 AM;144,758.5;130,056.5;0
Jun 16, 2023;12:00 AM;12:00 AM;147,017.25;114,859.25;635.25
Jun 17, 2023;12:00 AM;12:00 AM;121,315.75;85,978.75;11,856.5
Jun 18, 2023;12:00 AM;12:00 AM;111,795.75;95,132.75;17,324
Jun 19, 2023;12:00 AM;12:00 AM;149,019.5;135,299.5;7,898.75
Jun 20, 2023;12:00 AM;12:00 AM;152,278.5;129,043.5;1,891.5
Jun 21, 2023;12:00 AM;12:00 AM;151,254.25;133,170.25;895.25
Jun 22, 2023;12:00 AM;12:00 AM;151,377.5;132,601.5;1,134.25
